,path,label,laplacian,laplacian_ms,gradient_magnitude,gradient_magnitude_ms,frequency_based_numpy,frequency_based_numpy_ms,frequency_based_numba,frequency_based_numba_ms,frequency_based_scipy,frequency_based_scipy_ms,edge_based,edge_based_ms,0
10,fin_dataset_last/blur/all/M240TP799_CH0820211206150010_21500.jpg,1,476.9180440080009,1.9707679748535156,11.034278313661174,4.214048385620117,2532.45411711299,8.313417434692383,2532.4541171130554,11.702537536621094,7.282607238842556,9.028434753417969,2.59150390625,0.49042701721191406,1
11,fin_dataset_last/blur/all/M240TP799_CH0820211206174529_5000.jpg,1,393.6699688021236,1.836538314819336,11.11090205435594,4.16874885559082,2740.697297717687,8.518457412719727,2740.6972977176883,11.786937713623047,7.377938153554049,8.858919143676758,3.0646484375,0.5424022674560547,1
12,fin_dataset_last/blur/all/0000000000000000-211213-080554-105452-000007000510_41400.jpg,1,928.9983388588798,2.235889434814453,10.45011704713102,4.521608352661133,3572.38854283066,8.027076721191406,3572.3885428306553,11.579036712646484,7.761565342759535,9.072303771972656,1.67509765625,0.5588531494140625,1
13,fin_dataset_last/blur/all/M240TP799_CH0820211206085329_8000.jpg,1,414.28889344142283,1.9364356994628906,12.002299147940182,4.186868667602539,2593.3823148432266,8.211135864257812,2593.3823148431984,11.762857437133789,7.28982936678309,8.789539337158203,2.58818359375,0.49948692321777344,1
14,fin_dataset_last/blur/all/0000000000000000-211213-080554-105452-000007000510_69900.jpg,1,887.6425170063868,1.8048286437988281,12.707077244281544,4.332065582275391,3695.446225864356,8.477926254272461,3695.4462258643803,11.863470077514648,7.770931554386082,8.68368148803711,1.6203125,0.4525184631347656,1
15,fin_dataset_last/blur/all/M240TP799_CH0820211206140010_10500.jpg,1,361.0551796009381,1.8897056579589844,10.807773737883439,4.567384719848633,2488.2023907616867,7.969141006469727,2488.20239076167,11.63935661315918,7.267060835899645,9.169816970825195,2.567431640625,0.4870891571044922,1
16,fin_dataset_last/blur/all/M240TP799_CH0820211206181526_19000.jpg,1,460.6863692965083,1.9431114196777344,14.253769989945525,4.239559173583984,2886.789376602672,8.538484573364258,2886.7893766026655,12.034893035888672,7.388103171199674,9.204626083374023,3.900537109375,0.5559921264648438,1
17,fin_dataset_last/blur/all/M240TP799_CH0820211206111524_15000.jpg,1,475.837692054579,1.9621849060058594,12.379363913213206,4.945039749145508,2557.8756098157946,10.593652725219727,2557.875609815815,12.747526168823242,7.288783326169431,12.528419494628906,2.66787109375,0.4336833953857422,1
18,fin_dataset_last/blur/all/M240TP799_CH0820211206150010_10000.jpg,1,501.79920364039725,2.3114681243896484,13.508975320173207,4.949331283569336,2595.4155178425044,8.610248565673828,2595.4155178425326,11.99960708618164,7.303151812427621,9.327888488769531,2.613916015625,0.4191398620605469,1
19,fin_dataset_last/blur/all/0000000000000000-211213-080554-105452-000007000510_51500.jpg,1,852.8257202534041,2.4271011352539062,10.390282244564078,4.556417465209961,3590.670493991479,8.142948150634766,3590.670493991549,11.855363845825195,7.774576185275522,9.193658828735352,1.62861328125,1.0223388671875,1
20,fin_dataset_last/blur/all/M240TP799_CH0820211206144530_11000.jpg,1,503.4761608885025,1.9276142120361328,12.190082025605415,4.292726516723633,2562.7918781966637,8.800029754638672,2562.791878196589,12.226343154907227,7.289882787567791,8.857250213623047,2.731787109375,0.46372413635253906,1
21,fin_dataset_last/blur/all/M240TP799_CH0820211206085329_6000.jpg,1,391.71297797282534,1.8813610076904297,10.297670034778811,4.650115966796875,2420.528537084831,8.094549179077148,2420.528537084731,11.872053146362305,7.26765569469174,9.186267852783203,2.585693359375,1.138448715209961,1
22,fin_dataset_last/blur/all/0000000000000000-211213-080554-105452-000007000510_76200.jpg,1,819.5845025621944,2.3088455200195312,10.547084156965768,4.297018051147461,3627.8733921474404,8.47172737121582,3627.873392147334,12.057065963745117,7.789843317919522,9.026050567626953,1.60537109375,0.4405975341796875,1
23,fin_dataset_last/blur/all/M240TP799_CH0820211206163010_20000.jpg,1,456.59813061010556,1.8839836120605469,14.464583985984591,4.235267639160156,2985.0741457544373,8.51130485534668,2985.074145754405,11.93094253540039,7.402669057529684,9.093761444091797,3.981884765625,0.4646778106689453,1
24,fin_dataset_last/blur/all/M240TP799_CH0820211206085329_500.jpg,1,385.70370462111373,1.895904541015625,10.933349659580086,4.310131072998047,2477.104256531764,8.066654205322266,2477.104256531836,11.879444122314453,7.274411349231488,9.251832962036133,2.585693359375,0.3895759582519531,1
25,fin_dataset_last/blur/all/0000000000000000-211213-080554-105452-000007000510_82700.jpg,1,873.4466559613442,1.7790794372558594,9.683859566828627,4.298925399780273,3502.411490177936,8.701086044311523,3502.411490177977,12.225151062011719,7.747465011424289,8.947610855102539,1.64189453125,0.40650367736816406,1
26,fin_dataset_last/blur/all/M240TP799_CH0820211206131530_16500.jpg,1,449.86116654251964,1.741170883178711,12.665666648426592,4.492521286010742,2692.8603812882902,8.189201354980469,2692.8603812882207,11.849641799926758,7.297901571529991,8.976221084594727,2.574072265625,0.4119873046875,1
27,fin_dataset_last/blur/all/M240TP799_CH0820211206140010_1000.jpg,1,658.6196518388425,1.9500255584716797,13.884440753701332,4.313945770263672,2751.974698249141,8.115053176879883,2751.9746982492056,11.834383010864258,7.29743121986514,9.164094924926758,2.95341796875,0.4916191101074219,1
28,fin_dataset_last/blur/all/M240TP799_CH0820211206204539_2500.jpg,1,556.6470615598888,2.054452896118164,12.350985351249202,4.264354705810547,3041.3563723745588,8.470296859741211,3041.3563723745506,12.020349502563477,7.4441892914480965,8.893966674804688,3.4697265625,1.1131763458251953,1
29,fin_dataset_last/blur/all/M240TP799_CH0820211206144530_17500.jpg,1,539.2217398854469,1.9316673278808594,10.600221439954906,4.377126693725586,2594.0186236171107,8.344650268554688,2594.018623617083,11.861801147460938,7.286318739040315,9.310007095336914,2.6296875,0.5376338958740234,1
30,fin_dataset_last/blur/all/M240TP799_CH0820211206181526_16500.jpg,1,393.9149904373062,1.9593238830566406,10.800624768062274,4.314184188842773,2694.649596518785,8.867979049682617,2694.6495965188437,12.161731719970703,7.369805030621336,9.325981140136719,3.341064453125,0.4944801330566406,1
31,fin_dataset_last/blur/all/0000000000000000-211213-080554-105452-000007000510_71900.jpg,1,866.4206530591224,1.8756389617919922,10.364675472920345,4.214048385620117,3583.8923469031415,8.624553680419922,3583.8923469032325,11.831045150756836,7.773278110524094,8.899211883544922,1.62529296875,0.4584789276123047,1
32,fin_dataset_last/blur/all/M240TP799_CH0820211206153010_20500.jpg,1,391.4459529398176,2.3491382598876953,11.709223444877658,4.684925079345703,2580.9033430824043,8.06570053100586,2580.9033430824143,11.855840682983398,7.326802585265154,9.237289428710938,2.786572265625,0.4572868347167969,1
33,fin_dataset_last/blur/all/M240TP799_CH0820211206114530_10500.jpg,1,797.2319429726496,1.9342899322509766,19.938487074812706,4.260063171386719,2917.072941882322,8.677482604980469,2917.072941882328,12.066125869750977,7.356859671132894,8.878231048583984,5.090869140625,0.4703998565673828,1
34,fin_dataset_last/blur/all/M240TP799_CH0820211206121530_1500.jpg,1,431.46770635095174,1.8606185913085938,11.671422831927384,4.408359527587891,2519.021137181394,8.116960525512695,2519.0211371814357,11.756181716918945,7.305477734521446,9.011268615722656,2.665380859375,0.46253204345703125,1
35,fin_dataset_last/blur/all/M240TP799_CH0820211206144530_4000.jpg,1,499.8855115544636,1.9173622131347656,12.53522929044147,4.168272018432617,2614.950404597082,8.423328399658203,2614.950404597067,11.912345886230469,7.299661390166317,8.95833969116211,2.77744140625,0.4723072052001953,1
36,fin_dataset_last/blur/all/M240TP799_CH0820211206151530_9500.jpg,1,443.0695491854243,1.8665790557861328,11.976708771867985,4.208564758300781,2599.9439796753104,8.639812469482422,2599.943979675277,11.977910995483398,7.2813835039516155,8.95380973815918,2.764990234375,0.4520416259765625,1
37,fin_dataset_last/blur/all/M240TP799_CH0820211206234528_1500.jpg,1,292.9374168889363,2.171754837036133,10.987552092054052,4.294633865356445,2541.3950345384883,8.113861083984375,2541.3950345384787,11.725425720214844,7.289522394687909,9.095907211303711,2.935986328125,0.5035400390625,1
38,fin_dataset_last/blur/all/0000000000000000-211213-080554-105452-000007000510_49500.jpg,1,897.704479032633,1.9295215606689453,12.283070896595182,4.231929779052734,3805.172720812134,8.292198181152344,3805.172720812227,11.909961700439453,7.8107787572187695,8.866071701049805,1.614501953125,0.4551410675048828,1
39,fin_dataset_last/blur/all/0000000000000000-211213-080554-105452-000007000510_51600.jpg,1,862.595091145155,1.9199848175048828,9.21728599293975,4.25267219543457,3568.3392436462827,8.392333984375,3568.3392436462486,11.871814727783203,7.780102614518861,8.756160736083984,1.606201171875,0.4138946533203125,1
40,fin_dataset_last/blur/all/0000000000000000-211213-080554-105452-000007000510_54500.jpg,1,863.1878704566848,1.8689632415771484,11.920988486429115,4.393100738525391,3672.336968721104,8.056879043579102,3672.3369687210798,11.69586181640625,7.778035790319817,9.063720703125,1.61865234375,1.0945796966552734,1
41,fin_dataset_last/blur/all/M240TP799_CH0820211206111524_4000.jpg,1,519.950714945433,2.301454544067383,12.894934701550943,4.390954971313477,2615.682033497581,8.45646858215332,2615.682033497622,12.01629638671875,7.290038142821116,9.080886840820312,2.60478515625,0.4782676696777344,1
42,fin_dataset_last/blur/all/M240TP799_CH0820211206171530_14000.jpg,1,554.5276702446831,2.240896224975586,16.748942065959465,4.691839218139648,3603.286239915657,8.098840713500977,3603.2862399156493,11.761665344238281,7.672274158257278,9.061813354492188,5.462744140625,0.5128383636474609,1
43,fin_dataset_last/blur/all/M240TP799_CH0820211206213012_22000.jpg,1,410.7272844437918,2.3157596588134766,11.422463538236844,4.424333572387695,2655.0526818779963,8.18490982055664,2655.0526818780227,11.841058731079102,7.363592084278888,8.955717086791992,3.009033203125,0.46563148498535156,1
44,fin_dataset_last/blur/all/M240TP799_CH0820211206214532_0.jpg,1,425.96919340844704,2.290964126586914,11.526499450666206,4.443168640136719,2703.4263824636473,8.510351181030273,2703.4263824636173,11.832237243652344,7.3757810038923255,8.939981460571289,3.07626953125,0.4317760467529297,1
45,fin_dataset_last/blur/all/M240TP799_CH0820211206150010_22000.jpg,1,403.18419206932913,2.348184585571289,11.28459850859363,4.462242126464844,2438.0183239608077,8.067607879638672,2438.0183239608623,11.818647384643555,7.274209839061476,9.13548469543457,2.59150390625,0.4780292510986328,1
46,fin_dataset_last/blur/all/M240TP799_CH0820211206171530_10500.jpg,1,477.1358438557941,1.8575191497802734,15.625823587336965,4.189252853393555,3277.6573109415544,8.518457412719727,3277.6573109415262,12.030363082885742,7.542747044037596,8.882522583007812,4.90908203125,0.5464553833007812,1
47,fin_dataset_last/blur/all/M240TP799_CH0820211206163010_1000.jpg,1,562.1086266321713,1.8603801727294922,13.217715623124153,4.455804824829102,2865.5044959807988,8.072376251220703,2865.504495980836,11.755704879760742,7.336931616420094,9.256601333618164,2.919384765625,0.4963874816894531,1
48,fin_dataset_last/blur/all/M240TP799_CH0820211206180009_15000.jpg,1,500.528207568317,2.110004425048828,17.43577942501471,4.289150238037109,3551.197509069624,8.260011672973633,3551.1975090696073,11.94310188293457,7.6415882855976935,8.920907974243164,5.3357421875,1.0373592376708984,1
49,fin_dataset_last/blur/all/0000000000000000-211213-080554-105452-000007000510_77600.jpg,1,896.25524398879,1.9066333770751953,12.8015694981896,4.316091537475586,3594.4585824945257,8.381366729736328,3594.458582494478,11.74306869506836,7.715753885549265,8.959770202636719,1.84609375,0.45108795166015625,1
50,fin_dataset_last/blur/all/M240TP799_CH0820211206174529_5500.jpg,1,382.28956756078946,2.001047134399414,11.363302774748691,4.2514801025390625,2739.7463542716873,8.14199447631836,2739.7463542716923,11.905670166015625,7.374839947347257,9.165048599243164,3.110302734375,0.7257461547851562,1
51,fin_dataset_last/blur/all/M240TP799_CH0820211206204419_1500.jpg,1,447.6921022597314,1.9299983978271484,12.603694347118509,4.287958145141602,2894.2310110875683,8.428335189819336,2894.2310110876106,12.239217758178711,7.435006665610121,9.15980339050293,4.269091796875,0.4858970642089844,1
52,fin_dataset_last/blur/all/M240TP799_CH0820211206153010_15000.jpg,1,378.8381396280501,1.9254684448242188,11.719298540468811,4.428625106811523,2618.694261927245,8.346080780029297,2618.6942619272972,11.990785598754883,7.314843822618363,9.51838493347168,2.861279296875,0.5016326904296875,1
53,fin_dataset_last/blur/all/0000000000000000-211213-080554-105452-000007000510_31000.jpg,1,897.3350721401217,1.8925666809082031,9.766978324177517,4.528284072875977,3497.539335220549,8.296728134155273,3497.539335220503,12.187004089355469,7.753535347161378,9.155511856079102,1.68837890625,0.5018711090087891,1
54,fin_dataset_last/blur/all/M240TP799_CH0820211206151530_3000.jpg,1,593.0457735897064,1.9123554229736328,11.714656768266403,4.2781829833984375,2583.6633696272033,8.47482681274414,2583.6633696272265,12.033700942993164,7.271100796239835,8.82267951965332,2.6462890625,0.5538463592529297,1
55,fin_dataset_last/blur/all/0000000000000000-211213-080554-105452-000007000510_50200.jpg,1,864.1722358107569,2.022981643676758,9.326237028514345,4.362344741821289,3673.0317775758645,8.065223693847656,3673.031777575867,11.64865493774414,7.820540969508756,9.165763854980469,1.6037109375,0.4744529724121094,1
56,fin_dataset_last/blur/all/M240TP799_CH0820211206231848_3000.jpg,1,316.34949466577115,2.2957324981689453,11.330769659270832,4.303693771362305,2749.5767422306517,8.360624313354492,2749.576742230734,12.009620666503906,7.367818225299722,9.11855697631836,3.1078125,1.1513233184814453,1
57,fin_dataset_last/blur/all/M240TP799_CH0820211206183006_2500.jpg,1,317.02606076421733,1.8587112426757812,10.656292918295179,4.329204559326172,2609.5110636568456,8.206605911254883,2609.511063656866,11.979103088378906,7.318432486049724,9.022235870361328,3.035595703125,0.5130767822265625,1
58,fin_dataset_last/blur/all/0000000000000000-211213-080554-105452-000007000510_79800.jpg,1,893.5859530808763,2.2759437561035156,9.677028865458299,4.481077194213867,3492.1997886875724,8.231639862060547,3492.199788687559,11.837482452392578,7.746861838392226,9.182929992675781,1.651025390625,0.5223751068115234,1
59,fin_dataset_last/blur/all/M240TP799_CH0820211206104518_7000.jpg,1,459.5089183437666,1.9679069519042969,12.039558999510197,4.325389862060547,2588.9796864467726,8.522272109985352,2588.9796864467494,12.005805969238281,7.307069096800604,9.157657623291016,2.6927734375,0.5359649658203125,1
60,fin_dataset_last/blur/all/M240TP799_CH0820211206221532_14500.jpg,1,753.9702322031235,1.8846988677978516,27.025996844028253,4.396677017211914,3933.02925075775,8.1329345703125,3933.029250757728,11.708974838256836,7.63042640873858,9.092569351196289,12.88779296875,0.6990432739257812,1
61,fin_dataset_last/blur/all/0000000000000000-211213-080554-105452-000007000510_37200.jpg,1,938.0254539659185,2.3589134216308594,9.749820471379898,4.626035690307617,3436.203133171383,8.865594863891602,3436.2031331714065,12.260913848876953,7.710563533137048,9.226799011230469,1.812890625,0.995635986328125,1
62,fin_dataset_last/blur/all/0000000000000000-211213-080554-105452-000007000510_23800.jpg,1,974.1709443852635,1.8553733825683594,9.395635566420852,4.333734512329102,3543.147445793426,8.494377136230469,3543.1474457934482,11.826276779174805,7.759259213760441,8.838891983032227,1.86435546875,0.4191398620605469,1
63,fin_dataset_last/blur/all/M240TP799_CH0820211206220012_17000.jpg,1,351.37964587019815,2.2215843200683594,11.940656197372329,4.287242889404297,2735.410658358656,8.020877838134766,2735.4106583586367,11.806488037109375,7.338541768910878,8.97073745727539,3.194140625,0.4830360412597656,1
64,fin_dataset_last/blur/all/M240TP799_CH0820211206131530_5500.jpg,1,425.84903066978455,1.8699169158935547,11.900216605374483,4.1866302490234375,2540.872022213173,8.90803337097168,2540.872022213225,11.810064315795898,7.281283817679573,8.813858032226562,2.628857421875,0.5731582641601562,1
65,fin_dataset_last/blur/all/M240TP799_CH0820211206183006_5000.jpg,1,413.7858170030276,1.880645751953125,9.92409070802604,4.27556037902832,2383.829661228684,8.379697799682617,2383.829661228687,11.798858642578125,7.276593507245869,8.913278579711914,2.6130859375,0.4754066467285156,1
66,fin_dataset_last/blur/all/M240TP799_CH0820211206143010_9500.jpg,1,435.4048448706308,1.8873214721679688,11.205886996416627,4.179477691650391,2506.9058793685754,8.17108154296875,2506.9058793685886,11.624813079833984,7.302492701957002,8.94927978515625,2.6828125,0.43964385986328125,1
67,fin_dataset_last/blur/all/M240TP799_CH0820211206114530_15500.jpg,1,412.58961996964337,2.4459362030029297,10.813317672668054,5.797386169433594,2400.2636099786,8.287668228149414,2400.263609978602,11.730432510375977,7.257227721911816,8.729219436645508,2.643798828125,0.4432201385498047,1
68,fin_dataset_last/blur/all/M240TP799_CH0820211206220012_5000.jpg,1,446.3553874587908,2.123117446899414,12.352133403749457,4.2018890380859375,2834.6449391538013,8.078575134277344,2834.644939153715,11.631488800048828,7.371935533552279,8.931398391723633,3.6357421875,0.4971027374267578,1
69,fin_dataset_last/blur/all/M240TP799_CH0820211206151530_19500.jpg,1,393.75010295800087,1.9354820251464844,11.568549376898579,4.212617874145508,2566.5677768160563,8.395195007324219,2566.5677768160754,11.865615844726562,7.30477723692648,8.776664733886719,2.763330078125,0.4391670227050781,1
70,fin_dataset_last/blur/all/0000000000000000-211213-080554-105452-000007000510_33800.jpg,1,934.1351475906265,1.9412040710449219,9.835496017557853,4.155158996582031,3589.5839968972987,8.389949798583984,3589.5839968972427,11.77978515625,7.747354675216117,8.632421493530273,1.63857421875,0.46944618225097656,1
71,fin_dataset_last/blur/all/M240TP799_CH0820211206221532_21500.jpg,1,824.4017408309937,2.142667770385742,21.363734445572295,5.9337615966796875,3623.3655968482226,8.240461349487305,3623.3655968481885,11.657238006591797,7.569770133034244,8.972883224487305,7.52548828125,0.5462169647216797,1
72,fin_dataset_last/blur/all/M240TP799_CH0820211206220012_15500.jpg,1,609.5002869516582,2.0580291748046875,14.787821153708961,4.138469696044922,3049.1003956021914,8.446455001831055,3049.100395602183,11.797666549682617,7.327247003966733,8.723974227905273,3.102001953125,0.4520416259765625,1
73,fin_dataset_last/blur/all/M240TP799_CH0820211206121530_5500.jpg,1,591.9881393091837,1.8966197967529297,13.260385194668476,4.377126693725586,2746.9320291420486,8.15129280090332,2746.9320291420972,11.65628433227539,7.281515410828429,8.830070495605469,2.593994140625,0.4487037658691406,1
74,fin_dataset_last/blur/all/0000000000000000-211213-080554-105452-000007000510_80700.jpg,1,878.5034961145083,1.9800662994384766,9.265415302388105,4.277706146240234,3510.2297968129683,8.088350296020508,3510.229796812932,11.789321899414062,7.768755594316513,8.916139602661133,1.607861328125,0.4401206970214844,1
75,fin_dataset_last/blur/all/M240TP799_CH0820211206210019_4000.jpg,1,786.3205883977254,1.8901824951171875,16.125812245416192,4.668235778808594,3233.895527461166,9.657859802246094,3233.8955274612076,11.689424514770508,7.374685105154196,8.699655532836914,2.82890625,0.43582916259765625,1
76,fin_dataset_last/blur/all/M240TP799_CH0820211206143010_16000.jpg,1,419.64872343597415,1.8601417541503906,10.254694656942112,4.285573959350586,2419.7175981708033,8.07809829711914,2419.717598170855,11.5966796875,7.272087725896013,8.84389877319336,2.6197265625,0.4780292510986328,1
77,fin_dataset_last/blur/all/M240TP799_CH0820211206220012_6000.jpg,1,396.8864759302774,1.8987655639648438,12.626560083737905,4.184961318969727,2943.5698441963104,8.37564468383789,2943.569844196387,11.666297912597656,7.418225262314459,8.852481842041016,3.568505859375,0.4589557647705078,1
78,fin_dataset_last/blur/all/M240TP799_CH0820211206174529_10000.jpg,1,389.7474506233109,1.8610954284667969,11.372780419781742,4.1522979736328125,2722.7290473140774,8.316516876220703,2722.7290473141456,11.764049530029297,7.373561229741181,8.761167526245117,3.260546875,0.42247772216796875,1
79,fin_dataset_last/blur/all/0000000000000000-211213-080554-105452-000007000510_30700.jpg,1,907.1855767821837,1.8718242645263672,9.25165038784537,4.208803176879883,3490.253854748557,10.47968864440918,3490.253854748522,11.704206466674805,7.760792881769003,9.063243865966797,1.63193359375,0.9295940399169922,1
80,fin_dataset_last/blur/all/M240TP799_CH0820211206220012_21000.jpg,1,587.2531389784815,2.0444393157958984,12.643077747512592,4.127264022827148,2830.503732067449,8.205652236938477,2830.5037320674496,11.903047561645508,7.399050983350494,8.900880813598633,3.39169921875,0.5426406860351562,1
81,fin_dataset_last/blur/all/0000000000000000-211213-080554-105452-000007000510_82100.jpg,1,855.3821916442873,2.040386199951172,9.804212302989537,4.159688949584961,3498.9096093146613,8.384943008422852,3498.9096093147195,11.678934097290039,7.761918834108137,8.742094039916992,1.62861328125,0.5030632019042969,1
82,fin_dataset_last/blur/all/M240TP799_CH0820211206144530_9500.jpg,1,498.3494885274145,2.0804405212402344,12.469435614324418,4.183769226074219,2570.316064525016,8.134603500366211,2570.3160645250723,11.735200881958008,7.288294279034006,8.905887603759766,2.673681640625,1.0683536529541016,1
83,fin_dataset_last/blur/all/0000000000000000-211213-080554-105452-000007000510_82400.jpg,1,847.2052732370059,2.245187759399414,11.178915319714298,4.297494888305664,3619.2394033083838,10.390996932983398,3619.2394033082483,11.711359024047852,7.777754887170247,8.97216796875,1.641064453125,0.4546642303466797,1
84,fin_dataset_last/blur/all/M240TP799_CH0820211206163010_10500.jpg,1,357.72435272724357,2.0189285278320312,11.215194900503205,4.247426986694336,2538.812903152883,8.188009262084961,2538.812903152875,11.63935661315918,7.288547065669976,8.95833969116211,2.742578125,0.5159378051757812,1
85,fin_dataset_last/blur/all/0000000000000000-211213-080554-105452-000007000510_36000.jpg,1,887.1945015474844,1.9254684448242188,10.958843725557918,4.141807556152344,3648.4287940244235,8.18324089050293,3648.4287940243903,11.670351028442383,7.785164807237279,8.888483047485352,1.602880859375,0.4324913024902344,1
86,fin_dataset_last/blur/all/0000000000000000-211213-080554-105452-000007000510_24300.jpg,1,959.6337020609114,1.8465518951416016,9.59791320539437,4.181385040283203,3606.70535807841,8.268356323242188,3606.705358078455,11.90328598022461,7.775416172429877,8.754968643188477,1.70498046875,0.4544258117675781,1
87,fin_dataset_last/blur/all/M240TP799_CH0820211206213012_18000.jpg,1,333.55041881560214,1.8649101257324219,10.505969521713697,4.146575927734375,2527.887882961821,8.607149124145508,2527.8878829618293,11.678695678710938,7.2986426969726335,11.083364486694336,2.8056640625,0.46372413635253906,1
88,fin_dataset_last/blur/all/M240TP799_CH0820211206101539_10000.jpg,1,615.2151709785361,1.88446044921875,12.456720702356153,4.1446685791015625,2620.3271357063654,8.316755294799805,2620.3271357063786,11.675357818603516,7.292814019673136,8.88967514038086,2.693603515625,0.44465065002441406,1
89,fin_dataset_last/blur/all/M240TP799_CH0820211206174529_17000.jpg,1,400.44575128021245,1.8677711486816406,11.762610297512488,4.180669784545898,2805.489713533506,8.298158645629883,2805.489713533534,11.88206672668457,7.408826300728964,8.753299713134766,3.427392578125,0.5495548248291016,1
90,fin_dataset_last/blur/all/M240TP799_CH0820211206134530_8500.jpg,1,504.3383379312727,1.9276142120361328,11.320812911735072,4.355192184448242,2524.33229496333,8.120298385620117,2524.3322949633184,11.998414993286133,7.271295247482383,8.99505615234375,2.623046875,0.5142688751220703,1
91,fin_dataset_last/blur/all/M240TP799_CH0820211206094539_500.jpg,1,418.574015734821,1.878976821899414,13.50029906552747,4.162788391113281,2685.7929175115314,9.192466735839844,2685.7929175115632,11.863946914672852,7.322736882359298,10.20503044128418,3.45810546875,0.4725456237792969,1
92,fin_dataset_last/blur/all/M240TP799_CH0820211206133010_9000.jpg,1,383.65698250257697,1.9216537475585938,12.132741402603237,4.268407821655273,2534.6350715415206,8.155107498168945,2534.6350715415333,11.861085891723633,7.285463078674508,8.919477462768555,2.605615234375,0.5481243133544922,1
93,fin_dataset_last/blur/all/M240TP799_CH0820211206134530_12500.jpg,1,500.88252836083296,2.040386199951172,11.39591085117282,4.17017936706543,2531.6647290339793,8.217573165893555,2531.664729033923,11.755228042602539,7.275950478951283,8.879899978637695,2.6263671875,0.4277229309082031,1
94,fin_dataset_last/blur/all/0000000000000000-211213-080554-105452-000007000510_70600.jpg,1,916.9930317299737,2.2478103637695312,12.663013222951509,4.389762878417969,3677.024179884741,8.243799209594727,3677.0241798847983,11.767148971557617,7.779740682581631,8.848190307617188,1.7033203125,0.45561790466308594,1
95,fin_dataset_last/blur/all/0000000000000000-211213-080554-105452-000007000510_26200.jpg,1,924.7093300347217,2.2139549255371094,9.909212024258364,4.4403076171875,3571.146952538602,8.587121963500977,3571.1469525385655,11.704683303833008,7.764227778072218,10.630607604980469,1.61865234375,0.4475116729736328,1
96,fin_dataset_last/blur/all/0000000000000000-211213-080554-105452-000007000510_74600.jpg,1,822.3658348176637,1.905202865600586,10.772569212689978,4.18543815612793,3497.077398067043,8.200883865356445,3497.0773980670956,11.699199676513672,7.731720945820049,8.756637573242188,1.60205078125,0.4932880401611328,1
